DepartureYear,DepartureMonth,DepartureDay,DepartureAirport,ArrivalAirport,ActualFlightTime,ActualTotalFuel,FlownPassengers,FlightBagsWeight,DayOfWeek,FuelPerMinute,AvgBagWeight,IsWeekend,PredictedTOW
2016,11,1,STN,LDE,91,4190,152.0,310.0,1,46.043956043956044,12.916666666666666,0,63297.484
2016,11,1,LTN,NOC,67,2710,50.0,70.0,1,40.44776119402985,14.0,0,56155.562
2016,11,1,NOC,LTN,74,2900,171.0,240.0,1,39.189189189189186,13.333333333333334,0,63710.69
2016,11,1,BTS,STN,134,5980,184.0,410.0,1,44.62686567164179,12.8125,0,67874.086
2016,11,1,STN,BTS,102,4313,185.0,690.0,1,42.28431372549019,13.018867924528301,0,65518.746
2016,11,1,BTS,ATH,102,4250,165.0,260.0,1,41.666666666666664,13.0,0,64461.473
2016,11,1,ATH,BTS,118,5310,168.0,500.0,1,45.0,13.157894736842104,0,65589.79
2016,11,1,BCN,PMI,28,1390,172.0,310.0,1,49.642857142857146,12.916666666666666,0,61992.176
2016,11,1,BCN,PMI,28,1390,184.0,210.0,1,49.642857142857146,13.125,0,62860.332
2016,11,1,PMI,BCN,34,1530,182.0,360.0,1,45.0,12.857142857142858,0,63285.184
2016,11,1,PMI,BCN,33,1540,189.0,360.0,1,46.666666666666664,12.857142857142858,0,63704.098
2016,11,1,STN,GDN,95,4110,164.0,310.0,1,43.26315789473684,12.916666666666666,0,63563.168
2016,11,1,WAW,GDN,39,1801,102.0,,1,46.17948717948718,,0,56997.617
2016,11,1,GDN,STN,139,5800,172.0,480.0,1,41.726618705035975,12.972972972972974,0,66607.766
2016,11,1,GDN,WAW,35,1660,146.0,100.0,1,47.42857142857143,12.5,0,60723.406
2016,11,1,BOD,EDI,113,4644,151.0,380.0,1,41.097345132743364,13.10344827586207,0,63138.043
2016,11,1,EDI,BOD,112,5002,178.0,670.0,1,44.660714285714285,13.137254901960784,0,66275.125
2016,11,1,LBA,DUB,37,1770,125.0,230.0,1,47.83783783783784,13.529411764705882,0,60736.58
2016,11,1,DUB,LBA,36,1880,182.0,663.0,1,52.22222222222222,13.0,0,64147.965
2016,11,1,LBA,KRK,117,4970,171.0,430.0,1,42.47863247863248,13.030303030303031,0,65789.95
2016,11,1,KRK,LBA,146,6199,179.0,440.0,1,42.45890410958904,12.941176470588236,0,67235.336
2016,11,1,EGC,LPL,87,3956,177.0,740.0,1,45.47126436781609,12.982456140350877,0,65761.05
2016,11,1,LPL,EGC,89,3600,167.0,1000.0,1,40.449438202247194,12.987012987012987,0,64696.684
2016,11,1,WAW,WRO,37,1687,121.0,50.0,1,45.5945945945946,12.5,0,59774.06
2016,11,1,WRO,WAW,33,1700,160.0,120.0,1,51.515151515151516,13.333333333333334,0,61739.457
2016,11,1,LTN,KUN,122,5189,178.0,220.0,1,42.532786885245905,12.941176470588236,0,66108.914
2016,11,1,KUN,LTN,165,7030,180.0,280.0,1,42.60606060606061,13.333333333333334,0,67620.68
2016,11,1,LIG,STN,80,3383,171.0,340.0,1,42.2875,13.076923076923077,0,63812.805
2016,11,1,STN,LIG,73,3310,157.0,520.0,1,45.342465753424655,13.0,0,63205.46
2016,11,1,DUB,TFS,251,10727,184.0,,1,42.73705179282869,,0,72655.02
2016,11,1,TFS,DUB,228,10031,176.0,730.0,1,43.99561403508772,13.035714285714286,0,71527.414
2016,11,1,LIS,STN,123,5640,174.0,390.0,1,45.853658536585364,13.0,0,67655.61
2016,11,1,STN,LIS,143,6310,181.0,260.0,1,44.12587412587413,13.0,0,67051.76
2016,11,1,STN,PIS,70,3160,174.0,430.0,1,45.142857142857146,13.030303030303031,0,63826.027
2016,11,1,PIS,STN,67,2940,133.0,410.0,1,43.88059701492537,13.225806451612904,0,61548.76
2016,11,1,TSR,STN,162,6750,169.0,480.0,1,41.666666666666664,12.972972972972974,0,67370.17
2016,11,1,MAN,PMI,129,4860,89.0,,1,37.674418604651166,,0,58945.227
2016,11,1,PMI,MAN,158,6571,185.0,830.0,1,41.58860759493671,12.96875,0,68277.32
2016,11,1,AMS,DUB,77,3500,177.0,270.0,1,45.45454545454545,13.5,0,66138.734
2016,11,1,BVA,DUB,76,3356,149.0,180.0,1,44.1578947368421,12.857142857142858,0,63947.055
2016,11,1,DUB,BVA,63,3190,181.0,1027.0,1,50.63492063492063,13.0,0,65634.016
2016,11,1,DUB,AMS,66,2920,178.0,819.0,1,44.24242424242424,13.0,0,63565.55
2016,11,1,FUE,LPL,224,9143,172.0,,1,40.816964285714285,,0,70048.44
2016,11,1,LPL,FUE,242,10270,158.0,,1,42.43801652892562,,0,70047.33
2016,11,1,CRL,ZAD,87,3560,167.0,350.0,1,40.91954022988506,6.481481481481482,0,63561.98
2016,11,1,ZAD,CRL,100,4060,185.0,460.0,1,40.6,13.142857142857142,0,65089.934
2016,11,1,STN,ZAD,107,4522,150.0,480.0,1,42.26168224299065,12.972972972972974,0,64069.5
2016,11,1,ZAD,STN,139,5650,171.0,510.0,1,40.64748201438849,13.076923076923077,0,66376.47
2016,11,1,STN,PMO,146,6210,147.0,400.0,1,42.534246575342465,12.903225806451612,0,65835.12
2016,11,1,PMO,STN,168,7129,181.0,610.0,1,42.43452380952381,12.97872340425532,0,68439.81
2016,11,1,BTS,STN,129,5560,171.0,390.0,1,43.10077519379845,13.0,0,66395.11
2016,11,1,STN,BTS,103,4549,184.0,390.0,1,44.16504854368932,13.0,0,65790.11
2016,11,1,DUB,BHX,44,2010,182.0,689.0,1,45.68181818181818,13.0,0,63906.684
2016,11,1,BHX,DUB,52,2194,146.0,340.0,1,42.19230769230769,13.076923076923077,0,60988.68
2016,11,1,BVA,DUB,74,3350,147.0,210.0,1,45.270270270270274,13.125,0,64122.395
2016,11,1,DUB,BVA,65,3280,178.0,767.0,1,50.46153846153846,13.0,0,65433.24
2016,11,1,IBZ,EMA,140,5580,173.0,650.0,1,39.857142857142854,13.0,0,65355.727
2016,11,1,EMA,IBZ,135,4350,22.0,160.0,1,32.22222222222222,13.333333333333334,0,62017.3
2016,11,1,FCO,SUF,46,2340,140.0,100.0,1,50.869565217391305,12.5,0,61725.777
2016,11,1,SUF,TSF,76,3270,171.0,280.0,1,43.026315789473685,13.333333333333334,0,63443.902
2016,11,1,SUF,PSA,68,2970,171.0,,1,43.6764705882353,,0,63839.074
2016,11,1,TSF,SUF,71,3309,168.0,250.0,1,46.605633802816904,13.157894736842104,0,64442.7
2016,11,1,SUF,FCO,55,2370,151.0,80.0,1,43.09090909090909,13.333333333333334,0,60550.336
2016,11,1,EDI,DUB,39,1650,178.0,180.0,1,42.30769230769231,12.857142857142858,0,63164.516
2016,11,1,BRS,DUB,45,1960,123.0,380.0,1,43.55555555555556,13.10344827586207,0,60379.54
2016,11,1,DUB,BRS,38,1760,176.0,572.0,1,46.31578947368421,13.0,0,63646.848
2016,11,1,DUB,EDI,49,2100,172.0,689.0,1,42.857142857142854,13.0,0,63048.664
2016,11,1,MAD,BGY,104,4590,179.0,170.0,1,44.13461538461539,13.076923076923077,0,64952.094
2016,11,1,BGY,MAD,112,4940,186.0,350.0,1,44.107142857142854,12.962962962962964,0,67532.03
2016,11,1,MAN,CRL,56,3050,187.0,310.0,1,54.464285714285715,12.916666666666666,0,64716.05
2016,11,1,CRL,MAN,66,2960,164.0,260.0,1,44.84848484848485,5.3061224489795915,0,63878.613
2016,11,1,MAN,BGY,105,3680,179.0,440.0,1,35.04761904761905,12.941176470588236,0,63732.348
2016,11,1,BGY,MAN,122,5030,173.0,710.0,1,41.22950819672131,13.148148148148149,0,66681.34
2016,11,1,ORK,ACE,223,9542,182.0,730.0,1,42.789237668161434,13.035714285714286,0,71090.34
2016,11,1,ACE,ORK,194,8390,172.0,750.0,1,43.24742268041237,12.931034482758621,0,68780.42
2016,11,1,NCE,DUB,139,5810,161.0,,1,41.798561151079134,,0,66159.71
2016,11,1,DUB,NCE,126,5660,184.0,1222.0,1,44.92063492063492,13.0,0,67121.19
2016,11,1,PIK,TFS,284,12180,171.0,1020.0,1,42.88732394366197,9.107142857142858,0,73171.83
2016,11,1,TFS,PIK,249,10612,172.0,980.0,1,42.618473895582326,13.066666666666666,0,71378.375
2016,11,1,DUB,SVQ,156,6743,184.0,936.0,1,43.22435897435897,13.0,0,67892.69
2016,11,1,SVQ,DUB,156,6775,179.0,460.0,1,43.42948717948718,13.142857142857142,0,67771.16
2016,11,1,BRQ,STN,120,4950,168.0,520.0,1,41.25,13.0,0,65433.203
2016,11,1,STN,LCJ,102,4580,163.0,310.0,1,44.90196078431372,12.916666666666666,0,64851.246
2016,11,1,STN,BRQ,92,4050,172.0,550.0,1,44.02173913043478,13.095238095238095,0,64982.215
2016,11,1,LCJ,STN,137,5620,185.0,,1,41.02189781021898,,0,68468.375
2016,11,1,EDI,DUB,38,1764,179.0,550.0,1,46.421052631578945,13.095238095238095,0,64078.973
2016,11,1,DUB,BCN,122,5000,177.0,806.0,1,40.98360655737705,13.0,0,65861.07
2016,11,1,BCN,DUB,127,5900,177.0,550.0,1,46.45669291338583,13.095238095238095,0,67916.73
2016,11,1,DUB,EDI,46,2100,182.0,1027.0,1,45.65217391304348,13.0,0,64163.168
2016,11,1,LGW,DUB,57,2500,167.0,,1,43.85964912280702,,0,64202.348
2016,11,1,DUB,BRU,78,3200,181.0,741.0,1,41.02564102564103,13.0,0,64080.45
2016,11,1,DUB,LGW,66,2970,182.0,728.0,1,45.0,13.0,0,64672.6
2016,11,1,NUE,BUD,59,2480,171.0,440.0,1,42.03389830508475,12.941176470588236,0,62597.453
2016,11,1,BUD,NUE,70,2825,144.0,280.0,1,40.357142857142854,14.736842105263158,0,60754.574
2016,11,1,MAN,NUE,89,3410,115.0,,1,38.31460674157304,,0,60554.504
2016,11,1,NUE,MAN,107,4360,181.0,420.0,1,40.74766355140187,13.125,0,65882.4
2016,11,1,TRF,WMI,81,3215,160.0,140.0,1,39.69135802469136,12.727272727272727,0,62697.59
2016,11,1,BUD,STN,146,6381,174.0,510.0,1,43.705479452054796,13.076923076923077,0,67787.91
2016,11,1,TLS,STN,97,4120,159.0,,1,42.47422680412371,,0,65237.074
2016,11,1,STN,TLS,93,4350,159.0,250.0,1,46.774193548387096,13.157894736842104,0,65084.88
2016,11,1,STN,BUD,55,5350,186.0,530.0,1,97.27272727272727,12.926829268292684,0,66934.375
2016,11,1,CRL,ZAZ,98,4200,175.0,280.0,1,42.857142857142854,4.590163934426229,0,64540.535
2016,11,1,CRL,WMI,93,4230,157.0,160.0,1,45.483870967741936,3.8095238095238093,0,65652.734
2016,11,1,ZAZ,CRL,98,4240,173.0,510.0,1,43.265306122448976,13.076923076923077,0,64849.14
2016,11,1,WMI,CRL,111,4540,169.0,380.0,1,40.9009009009009,13.10344827586207,0,64579.29
2016,11,1,KRK,GRO,139,5594,183.0,480.0,1,40.24460431654676,12.972972972972974,0,66628.19
2016,11,1,GRO,KRK,137,5642,183.0,380.0,1,41.18248175182482,13.10344827586207,0,66689.63
2016,11,1,STN,KTW,102,4520,178.0,390.0,1,44.31372549019608,13.0,0,66239.305
2016,11,1,KTW,STN,134,5633,177.0,430.0,1,42.03731343283582,13.030303030303031,0,66431.914
2016,11,1,BCN,EMA,120,4843,173.0,380.0,1,40.358333333333334,13.10344827586207,0,64857.293
2016,11,1,EMA,BCN,115,4190,109.0,250.0,1,36.43478260869565,13.157894736842104,0,59346.508
2016,11,1,DUB,TLL,145,6440,170.0,481.0,1,44.41379310344828,13.0,0,66419.92
2016,11,1,TLL,DUB,192,8160,167.0,690.0,1,42.5,13.018867924528301,0,69200.07
2016,11,1,BDS,MAN,188,7601,163.0,640.0,1,40.430851063829785,13.061224489795919,0,68202.92
2016,11,1,MAN,BDS,165,5970,55.0,260.0,1,36.18181818181818,13.0,0,58433.84
2016,11,1,VLC,STN,124,5057,183.0,330.0,1,40.78225806451613,13.2,0,66017.28
2016,11,1,STN,VLC,124,4940,162.0,340.0,1,39.83870967741935,13.076923076923077,0,64584.098
2016,11,1,HAM,SOF,120,4780,145.0,530.0,1,39.833333333333336,12.926829268292684,0,64797.926
2016,11,1,SOF,HAM,149,6310,173.0,710.0,1,42.348993288590606,12.909090909090908,0,67772.69
2016,11,1,TFS,BCN,181,7520,185.0,260.0,1,41.54696132596685,13.0,0,68996.13
2016,11,1,BCN,TFS,204,8607,181.0,640.0,1,42.19117647058823,13.061224489795919,0,70818.5
2016,11,1,ORK,FAO,145,6020,166.0,450.0,1,41.51724137931034,12.857142857142858,0,66103.06
2016,11,1,FAO,ORK,127,5320,176.0,490.0,1,41.889763779527556,12.894736842105264,0,66065.41
2016,11,1,CTA,TSF,88,3650,182.0,720.0,1,41.47727272727273,13.090909090909092,0,65536.914
2016,11,1,CTA,FCO,65,2560,186.0,220.0,1,39.38461538461539,12.941176470588236,0,63382.586
2016,11,1,FCO,CTA,55,2330,129.0,400.0,1,42.36363636363637,12.903225806451612,0,60497.055
2016,11,1,TSF,CTA,83,3340,177.0,260.0,1,40.24096385542169,13.0,0,64415.16
2016,11,1,CIA,BUD,78,3310,181.0,480.0,1,42.43589743589744,12.972972972972974,0,65240.03
2016,11,1,BRS,BUD,125,5338,183.0,840.0,1,42.704,12.923076923076923,0,67012.375
2016,11,1,BUD,BRS,163,6730,177.0,680.0,1,41.28834355828221,13.076923076923077,0,67462.64
2016,11,1,BUD,CIA,77,3230,179.0,230.0,1,41.94805194805195,12.777777777777779,0,63777.516
2016,11,1,NCL,DUB,43,1782,47.0,40.0,1,41.44186046511628,13.333333333333334,0,55563.203
2016,11,1,DUB,BRU,72,3310,181.0,975.0,1,45.97222222222222,13.0,0,65002.824
2016,11,1,BRU,DUB,80,3860,176.0,276.0,1,48.25,13.8,0,66895.1
2016,11,1,DUB,NCL,47,2220,169.0,598.0,1,47.234042553191486,13.0,0,63665.66
2016,11,1,ALC,MAN,147,6390,185.0,550.0,1,43.46938775510204,13.095238095238095,0,68263.58
2016,11,1,MAN,ALC,143,5920,126.0,340.0,1,41.3986013986014,13.076923076923077,0,63730.457
2016,11,1,STN,EDI,60,2670,131.0,260.0,1,44.5,13.0,0,60817.0
2016,11,1,STN,EDI,64,2710,139.0,200.0,1,42.34375,13.333333333333334,0,61252.758
2016,11,1,EDI,STN,67,2710,155.0,140.0,1,40.44776119402985,12.727272727272727,0,61766.27
2016,11,1,EDI,STN,58,2420,169.0,240.0,1,41.724137931034484,12.631578947368421,0,62698.758
2016,11,1,MAD,LPA,154,6780,182.0,260.0,1,44.02597402597402,13.0,0,69160.79
2016,11,1,LPA,MAD,138,5970,181.0,250.0,1,43.26086956521739,13.157894736842104,0,67685.31
2016,11,1,LGW,DUB,61,2830,174.0,,1,46.39344262295082,,0,65373.72
2016,11,1,DUB,MAD,137,5770,177.0,767.0,1,42.11678832116788,13.0,0,66522.6
2016,11,1,MAD,DUB,128,5400,177.0,610.0,1,42.1875,12.97872340425532,0,66162.49
2016,11,1,DUB,LGW,60,3050,178.0,715.0,1,50.833333333333336,13.0,0,64656.402
2016,11,1,EIN,FAO,165,6810,167.0,780.0,1,41.27272727272727,13.0,0,66918.19
2016,11,1,FAO,EIN,168,6920,185.0,910.0,1,41.19047619047619,13.0,0,68253.02
2016,11,1,BRU,LIS,151,6090,179.0,390.0,1,40.33112582781457,13.0,0,66208.6
2016,11,1,LIS,BRU,136,5490,183.0,400.0,1,40.36764705882353,12.903225806451612,0,66088.945
2016,11,1,BRU,VLC,113,4725,170.0,480.0,1,41.8141592920354,13.333333333333334,0,65055.06
2016,11,1,VLC,BRU,123,5020,181.0,360.0,1,40.8130081300813,12.857142857142858,0,65347.92
2016,11,1,STN,EDI,59,2710,156.0,260.0,1,45.932203389830505,13.0,0,62577.566
2016,11,1,STN,EDI,56,2576,140.0,270.0,1,46.0,12.857142857142858,0,61528.914
2016,11,1,EDI,STN,75,3390,159.0,180.0,1,45.2,12.857142857142858,0,63814.195
2016,11,1,EDI,STN,62,2780,158.0,380.0,1,44.83870967741935,13.10344827586207,0,62868.312
2016,11,1,MAN,CIA,136,5670,183.0,440.0,1,41.69117647058823,12.941176470588236,0,67769.766
2016,11,1,CIA,MAN,153,6394,179.0,680.0,1,41.790849673202615,13.076923076923077,0,68345.37
2016,11,1,CHQ,ATH,36,1620,176.0,250.0,1,45.0,13.157894736842104,0,64156.676
2016,11,1,CHQ,SKG,60,2600,183.0,80.0,1,43.333333333333336,13.333333333333334,0,63898.73
2016,11,1,ATH,CHQ,33,1930,181.0,130.0,1,58.484848484848484,13.0,0,64042.86
2016,11,1,SKG,CHQ,61,2700,183.0,170.0,1,44.26229508196721,1.3076923076923077,0,64519.215
2016,11,1,WMI,ATH,135,5524,172.0,310.0,1,40.91851851851852,12.916666666666666,0,65972.984
2016,11,1,ATH,WMI,154,6750,184.0,320.0,1,43.83116883116883,13.333333333333334,0,68994.15
2016,11,1,MXP,OTP,115,4970,156.0,380.0,1,43.21739130434783,13.10344827586207,0,64667.12
2016,11,1,OTP,MXP,126,5300,176.0,130.0,1,42.06349206349206,13.0,0,66157.445
2016,11,1,CHQ,PFO,65,2800,166.0,290.0,1,43.07692307692308,13.181818181818182,0,63140.645
2016,11,1,CHQ,ATH,33,1670,173.0,180.0,1,50.60606060606061,12.857142857142858,0,64052.086
2016,11,1,PFO,CHQ,83,3390,152.0,320.0,1,40.8433734939759,13.333333333333334,0,62982.656
2016,11,1,ATH,CHQ,35,1690,176.0,210.0,1,48.285714285714285,13.125,0,63547.176
2016,11,1,CRL,BLQ,78,3292,172.0,180.0,1,42.205128205128204,3.8297872340425534,0,63401.008
2016,11,1,BLQ,BDS,64,2840,175.0,39.0,1,44.375,13.0,0,62946.39
2016,11,1,BLQ,CRL,85,3590,181.0,338.0,1,42.23529411764706,13.0,0,64331.73
2016,11,1,BDS,BLQ,70,2800,171.0,110.0,1,40.0,12.222222222222221,0,62687.105
2016,11,1,IBZ,CRL,118,4980,181.0,640.0,1,42.20338983050848,13.061224489795919,0,65787.28
2016,11,1,CRL,IBZ,122,4750,163.0,430.0,1,38.9344262295082,13.030303030303031,0,63561.312
2016,11,1,GOA,TPS,69,2990,169.0,560.0,1,43.333333333333336,13.023255813953488,0,62747.3
2016,11,1,BGY,TPS,76,3331,175.0,230.0,1,43.828947368421055,13.529411764705882,0,63533.9
2016,11,1,TPS,BGY,81,3540,179.0,420.0,1,43.7037037037037,13.125,0,64135.504
2016,11,1,TPS,GOA,71,3150,181.0,350.0,1,44.36619718309859,12.962962962962964,0,64765.992
2016,11,1,LPA,STN,229,9555,174.0,940.0,1,41.724890829694324,13.055555555555555,0,70765.17
2016,11,1,STN,LPA,253,10860,169.0,900.0,1,42.92490118577075,13.043478260869565,0,72169.91
2016,11,1,BGY,CPH,105,4433,173.0,290.0,1,42.21904761904762,6.744186046511628,0,64821.176
2016,11,1,CPH,BGY,102,4472,172.0,,1,43.84313725490196,,0,65772.83
2016,11,1,BCN,PMI,29,1430,158.0,130.0,1,49.310344827586206,13.0,0,60801.27
2016,11,1,PMI,BCN,31,1470,172.0,300.0,1,47.41935483870968,13.043478260869565,0,62505.203
2016,11,1,HAM,PMI,139,5350,163.0,740.0,1,38.489208633093526,12.982456140350877,0,64923.152
2016,11,1,PMI,HAM,144,5980,183.0,1120.0,1,41.52777777777778,13.023255813953488,0,67834.36
2016,11,1,AOI,CRL,98,4300,170.0,460.0,1,43.87755102040816,14.838709677419354,0,65003.85
2016,11,1,GDN,MAN,145,6199,172.0,420.0,1,42.751724137931035,13.125,0,67544.12
2016,11,1,MAN,GDN,106,4700,180.0,410.0,1,44.339622641509436,13.225806451612904,0,65301.23
2016,11,1,MAN,CIA,131,5730,186.0,700.0,1,43.74045801526717,12.962962962962964,0,68614.195
2016,11,1,CIA,MAN,156,6660,182.0,1200.0,1,42.69230769230769,13.043478260869565,0,69433.41
2016,11,1,SXF,SVQ,189,7374,139.0,560.0,1,39.01587301587302,13.023255813953488,0,66315.445
2016,11,1,SVQ,SXF,183,7570,172.0,390.0,1,41.36612021857923,13.0,0,67909.76
2016,11,1,SXF,BFS,129,5070,114.0,260.0,1,39.30232558139535,13.0,0,61549.53
2016,11,1,BFS,SXF,108,4970,161.0,,1,46.01851851851852,,0,66748.99
2016,11,1,LGW,BFS,61,2821,136.0,,1,46.24590163934426,,0,62563.43
2016,11,1,BFS,LGW,66,2800,182.0,,1,42.42424242424242,,0,65152.8
2016,11,1,PMI,EDI,182,7805,179.0,880.0,1,42.88461538461539,12.941176470588236,0,68307.61
2016,11,1,EDI,PMI,151,6290,168.0,560.0,1,41.65562913907285,13.023255813953488,0,66218.43
2016,11,1,MLA,DUB,217,9260,182.0,900.0,1,42.672811059907836,13.043478260869565,0,70926.08
2016,11,1,DUB,MLA,193,8245,177.0,,1,42.72020725388601,,0,69482.52
2016,11,1,GOT,EDI,101,4267,178.0,780.0,1,42.24752475247525,13.0,0,65133.32
2016,11,1,EDI,GOT,86,3540,153.0,,1,41.16279069767442,,0,63335.934
2016,11,1,MAN,FAO,160,6650,144.0,790.0,1,41.5625,12.950819672131148,0,65222.754
2016,11,1,FAO,MAN,160,6630,176.0,680.0,1,41.4375,13.076923076923077,0,68271.25
2016,11,1,PSA,BVA,94,4000,182.0,360.0,1,42.5531914893617,12.857142857142858,0,65382.297
2016,11,1,BVA,PSA,84,3300,154.0,50.0,1,39.285714285714285,12.5,0,62219.555
2016,11,1,FUE,DUB,218,9129,145.0,720.0,1,41.87614678899082,13.090909090909092,0,68447.055
2016,11,1,DUB,FUE,247,10363,184.0,,1,41.955465587044536,,0,72004.31
2016,11,1,MAN,TFS,264,11410,178.0,1069.0,1,43.21969696969697,13.036585365853659,0,73094.63
2016,11,1,TFS,MAN,239,10081,180.0,1110.0,1,42.17991631799163,13.058823529411764,0,71968.49
2016,11,1,PMO,BGY,79,3310,185.0,180.0,1,41.89873417721519,12.857142857142858,0,64015.555
2016,11,1,PMO,BGY,81,3530,186.0,380.0,1,43.58024691358025,13.10344827586207,0,64434.758
2016,11,1,BGY,PMO,77,3090,180.0,110.0,1,40.12987012987013,12.222222222222221,0,64688.492
2016,11,1,BGY,PMO,78,3110,172.0,230.0,1,39.87179487179487,12.777777777777779,0,64289.48
2016,11,1,FAO,OPO,45,1990,167.0,90.0,1,44.22222222222222,12.857142857142858,0,63214.934
2016,11,1,EDI,FAO,184,7980,172.0,,1,43.369565217391305,,0,68781.33
2016,11,1,OPO,FAO,48,2304,187.0,230.0,1,48.0,12.777777777777779,0,64039.5
2016,11,1,FAO,EDI,174,7430,177.0,850.0,1,42.701149425287355,13.076923076923077,0,67868.086
2016,11,1,BGY,STN,107,4336,173.0,590.0,1,40.52336448598131,13.11111111111111,0,65453.164
2016,11,1,BGY,EMA,112,4675,167.0,619.0,1,41.74107142857143,12.895833333333334,0,64953.33
2016,11,1,STN,BGY,86,3782,183.0,160.0,1,43.97674418604651,13.333333333333334,0,64720.24
2016,11,1,STN,SOF,156,6940,170.0,130.0,1,44.48717948717949,65.0,0,68267.305
2016,11,1,SOF,STN,185,8136,175.0,790.0,1,43.97837837837838,12.950819672131148,0,69770.63
2016,11,1,BOH,FAO,142,5361,67.0,260.0,1,37.75352112676056,13.0,0,60399.656
2016,11,1,FAO,BOH,132,5791,179.0,770.0,1,43.871212121212125,13.05084745762712,0,67458.98
2016,11,1,FAO,DUB,142,6200,182.0,730.0,1,43.66197183098591,13.035714285714286,0,67906.65
2016,11,1,DUB,FAO,158,6841,178.0,1378.0,1,43.29746835443038,13.0,0,68153.27
2016,11,1,BGY,OTP,111,4620,180.0,310.0,1,41.62162162162162,12.916666666666666,0,65651.63
2016,11,1,OTP,BGY,118,5010,184.0,430.0,1,42.45762711864407,13.030303030303031,0,65820.94
2016,11,1,INI,BGY,89,3700,157.0,,1,41.57303370786517,,0,63012.094
2016,11,1,BGY,INI,93,3850,81.0,170.0,1,41.39784946236559,13.076923076923077,0,57662.57
2016,11,1,MAN,FAO,161,5932,66.0,300.0,1,36.84472049689441,13.043478260869565,0,60479.395
2016,11,1,FAO,MAN,145,6240,183.0,820.0,1,43.03448275862069,13.015873015873016,0,68384.484
2016,11,1,BRU,HAM,56,2690,158.0,140.0,1,48.035714285714285,12.727272727272727,0,64667.145
2016,11,1,HAM,BCN,139,5600,173.0,460.0,1,40.28776978417266,13.142857142857142,0,66335.33
2016,11,1,BCN,HAM,138,5850,184.0,820.0,1,42.391304347826086,13.015873015873016,0,68700.484
2016,11,1,HAM,BRU,59,2230,53.0,100.0,1,37.79661016949152,12.5,0,54013.496
2016,11,1,SKG,ATH,41,1910,165.0,80.0,1,46.58536585365854,13.333333333333334,0,63734.215
2016,11,1,ATH,SKG,37,1810,167.0,130.0,1,48.91891891891892,13.0,0,62509.863
2016,11,1,MAD,BRU,113,4816,184.0,220.0,1,42.61946902654867,12.941176470588236,0,65479.58
2016,11,1,BRU,MAD,118,5280,179.0,290.0,1,44.74576271186441,13.181818181818182,0,67854.33
2016,11,1,DUB,MAN,33,1550,167.0,247.0,1,46.96969696969697,13.0,0,63040.926
2016,11,1,MAN,LIG,85,3360,150.0,310.0,1,39.529411764705884,11.923076923076923,0,61415.41
2016,11,1,LIG,MAN,92,3840,170.0,550.0,1,41.73913043478261,13.095238095238095,0,64589.754
2016,11,1,MAN,DUB,34,1570,143.0,,1,46.1764705882353,,0,62612.477
2016,11,1,STN,FAO,159,5760,52.0,230.0,1,36.22641509433962,12.777777777777779,0,60830.145
2016,11,1,FAO,STN,145,6123,182.0,670.0,1,42.227586206896554,12.884615384615385,0,68398.4
2016,11,1,BGY,CTA,85,3500,175.0,220.0,1,41.1764705882353,12.941176470588236,0,64759.17
2016,11,1,BRI,BGY,70,3010,175.0,140.0,1,43.0,12.727272727272727,0,63043.875
2016,11,1,CTA,BGY,93,3760,174.0,340.0,1,40.43010752688172,13.076923076923077,0,64015.945
2016,11,1,BGY,BRI,70,3020,177.0,240.0,1,43.142857142857146,13.333333333333334,0,63670.81
2016,11,1,CIA,CPH,136,5820,178.0,640.0,1,42.794117647058826,13.061224489795919,0,67073.336
2016,11,1,CPH,CIA,118,4886,175.0,,1,41.40677966101695,,0,67444.03
2016,11,1,PSA,CTA,72,3090,172.0,390.0,1,42.916666666666664,13.0,0,64240.625
2016,11,1,CTA,PSA,77,3590,170.0,270.0,1,46.62337662337662,12.857142857142858,0,64884.64
2016,11,1,PSA,MLA,82,3480,165.0,480.0,1,42.4390243902439,12.972972972972974,0,63909.84
2016,11,1,MLA,PSA,86,3770,169.0,200.0,1,43.83720930232558,13.333333333333334,0,64547.715
2016,11,1,LIS,BGY,146,6194,189.0,440.0,1,42.42465753424658,12.941176470588236,0,67279.516
2016,11,1,BGY,LIS,150,6160,180.0,230.0,1,41.06666666666667,12.777777777777779,0,66485.72
2016,11,1,LIS,SXF,180,7501,184.0,1120.0,1,41.672222222222224,13.023255813953488,0,68513.81
2016,11,1,SXF,LIS,197,7880,154.0,610.0,1,40.0,12.97872340425532,0,66452.18
2016,11,1,LGW,DUB,56,2295,122.0,140.0,1,40.982142857142854,12.727272727272727,0,59295.64
2016,11,1,SXF,DUB,129,5170,144.0,580.0,1,40.07751937984496,12.88888888888889,0,63590.984
2016,11,1,DUB,LGW,58,2400,179.0,611.0,1,41.37931034482759,13.0,0,63790.363
2016,11,1,DUB,SXF,105,4580,173.0,806.0,1,43.61904761904762,13.0,0,65175.46
2016,11,1,BLQ,PMO,66,3260,182.0,170.0,1,49.39393939393939,13.076923076923077,0,65827.43
2016,11,1,PMO,BLQ,70,3110,182.0,230.0,1,44.42857142857143,12.777777777777779,0,63951.7
2016,11,1,TPS,BLQ,75,3310,181.0,270.0,1,44.13333333333333,12.857142857142858,0,64462.26
